iso3,date,cpi,fx,policy_rate,money_market_rate,exports_usd,imports_usd,reserves_total_usd,reserves_exgold_usd,xprice_ix,mprice_ix,shock_ix,shock_rw_ix,vintage,log_cpi,infl_yoy,infl_mom,infl_yoy_w,d_log_fx_12m,fx_vol_12m,log_shock,d_shock_12m,shock_pos,shock_neg,log_reserves,monthly_imports_approx,reserves_months,state_peg,low_buffer,d_policy_rate_12m,d_log_exports_usd_12m,d_log_imports_usd_12m
GRC,1993-11-01,48.96618,243.64044,,,731727000.0,1880912000.0,6555695882.04046,7083261582.04046,97.4460296630859,93.4796829223633,104.243011474609,103.757934570313,2026-08,3.8911298557285,11.58578202061018,0.7759854900473151,11.58578202061018,16.694395824160946,2.0975371652032155,4.646724822217101,0.3507263782151604,0.3507263782151604,0.0,22.681000314003136,1741774083.3333333,4.066693637147715,0.0,0.0,,-11.432114689594641,14.945099396994621
GRC,1993-12-01,49.43599,245.33479,,,822089000.0,2207343000.0,8646615074.478666,9135322990.048668,97.3375091552734,93.0644454956055,104.591514587402,103.975646972656,2026-08,3.9006787014457305,11.34584372574241,0.9548845717230581,11.34584372574241,15.937605731030846,2.106970474812212,4.650062425848839,0.5746723086508254,0.5746723086508254,0.0,22.93541438357318,1683362333.3333333,5.426831056602788,0.0,0.0,,-23.238607662881705,-27.577368673685143
GRC,1994-01-01,49.20875,250.28276,,,621997000.0,1370096133.679097,9509078479.712378,9954226545.292376,97.4623565673828,93.2667083740234,104.498558044434,103.920646667481,2026-08,3.8960714532140766,10.692616431756985,-0.46072482316539265,10.692616431756985,14.81373248439981,2.044089718226597,4.649173272691807,0.4009462531212371,0.4009462531212371,0.0,23.021263076345445,1712005344.473258,5.814366513181095,0.0,0.0,,45.10817608877957,28.88428593981054
GRC,1994-02-01,49.39347,250.72925,,,725925000.0,1735698000.0,9708863690.363749,10166484605.93375,97.4838333129883,93.2517623901367,104.538345336914,103.94246673584,2026-08,3.8998182292216885,10.761961660239105,0.3746776007611974,10.761961660239105,12.895228067714548,2.0455441864185913,4.649553945121573,0.5888982203373416,0.5888982203373416,0.0,23.04236232411825,1750535177.8065913,5.807643705093826,0.0,0.0,,43.66456606716156,30.976626843241206
GRC,1994-03-01,50.61399,246.95547,,,682326000.0,1826131000.0,9239777549.8788,9726509715.4388,97.4613265991211,93.1792068481445,104.595588684082,103.955291748047,2026-08,3.924228020292695,9.571771935276763,2.440979107100638,9.571771935276763,10.001588633060443,2.1732181568067017,4.650101377549176,0.7392192482500448,0.7392192482500448,0.0,22.998120955064422,1803353927.8065913,5.3935667122588065,0.0,0.0,,-87.35540858016009,42.63102740031606
GRC,1994-04-01,51.37517,249.14201,,,663141000.0,1672599000.0,9204617476.87768,9643301892.44768,97.6127243041992,93.5481567382813,104.344909667969,103.787818908691,2026-08,3.939154981813357,9.750100863287914,1.4926961520662196,9.750100863287914,13.618748902031541,1.8616949307635475,4.647701851001009,0.5097972670066397,0.5097972670066397,0.0,22.989529406885747,1771507261.1399248,5.443557643812554,0.0,0.0,,-15.657553403541158,-20.57798620382485
GRC,1994-05-01,51.73833,245.441,,,690615531.0,1695739004.0,8372059223.300971,8848000223.30097,97.7648620605469,93.8502807617188,104.171112060547,103.701354980469,2026-08,3.946198899468519,10.23037825900941,0.7043917655161991,10.23037825900941,11.902035053553206,1.9992611988471294,4.646034855379012,0.3306785350307706,0.3306785350307706,0.0,22.90345730696384,1764411428.1399248,5.014703533533954,0.0,0.0,,-16.855508436931288,-4.899404145187702
GRC,1994-06-01,52.0994,245.253,,,776438000.0,1820399000.0,8613896760.28921,9093396594.72921,97.8722915649414,94.0604019165039,104.052619934082,103.645736694336,2026-08,3.9531534323782287,9.815717886960718,0.6954532909709599,9.815717886960718,8.606993578156352,1.8888833058696086,4.644896732090947,0.11269411368743931,0.11269411368743931,0.0,22.93081433812774,1758612511.473258,5.170778972288397,0.0,0.0,,-10.875809986140794,-3.7513713806330173
GRC,1994-07-01,51.73833,237.28499,,,651169000.0,1495244000.0,10417093371.35864,10879961936.91864,97.9993209838867,94.2325897216797,103.997299194336,103.657562255859,2026-08,3.946198899468519,11.072653940036936,-0.6954532909709599,11.072653940036936,1.118391274535302,1.8757783772958017,4.644364929518934,-0.07550445560724484,0.0,-0.07550445560724484,23.11018857992311,1733791761.473258,6.275241455567646,0.0,0.0,,-14.453477281788096,-18.165265742732828
GRC,1994-08-01,51.89029,237.00024,,,484440000.0,1435634000.0,11613115056.09844,12086501771.64844,97.8991165161133,94.0122909545898,104.134399414063,103.74641418457,2026-08,3.949131682109454,10.963399420153275,0.29327826409351054,10.963399420153275,-0.3053389632661663,1.836878674979046,4.64568236689607,0.09223905520583386,0.09223905520583386,0.0,23.215355110791187,1735215428.1399248,6.965418573188138,0.0,0.0,,-11.373628945163716,1.1971340340664938
GRC,1994-09-01,53.26835,236.10205,,,581388000.0,1658807000.0,12553852624.70542,13055338124.70542,97.8766403198242,93.8439102172852,104.297286987305,103.863609313965,2026-08,3.975342346167235,11.075461318898316,2.621066405778061,11.075461318898316,1.567979803175401,1.7052409486200284,4.6472453500414295,0.16502454275926226,0.16502454275926226,0.0,23.292462938777838,1719393928.1399248,7.592988384476238,0.0,0.0,,-14.881570975060043,-10.836508767520314
GRC,1994-10-01,53.76326,233.08972,,,918086000.0,1998541000.0,13268048106.4711,13746073106.4711,97.9459915161133,93.8641586303711,104.348663330078,103.931083679199,2026-08,3.9845903342573235,10.12203334292967,0.9247988090088644,10.12203334292967,-1.7509733824223161,1.636064464612461,4.647737823954612,0.2628992468532765,0.2628992468532765,0.0,23.344019028013108,1733095261.473258,7.931516179200634,0.0,0.0,,40.77425408452271,8.584988579984909
GRC,1994-11-01,53.97376,237.11046,,,898510000.0,1952511000.0,15306139807.47716,15769285541.94716,98.0364379882813,93.9833984375,104.3125,103.911064147949,2026-08,3.9884980025380856,9.736814680958572,0.39076682807621665,9.736814680958572,-2.716742340500833,1.5029684854095433,4.647391201422054,0.06663792049526052,0.06663792049526052,0.0,23.48132993200902,1739061844.8065913,9.067696809655974,0.0,0.0,,20.533034224403934,3.7359470919874127
GRC,1994-12-01,54.70915,242.84286,,,1114090000.0,2079807000.0,15338793689.22472,15809339689.22472,97.9814224243164,93.8388748168945,104.414520263672,103.965805053711,2026-08,4.002030971490045,10.13522700443148,1.3532968951959656,10.13522700443148,-1.0209200048331368,1.6679481395906157,4.648368748762761,-0.16936770860782602,0.0,-0.16936770860782602,23.483866721908164,1728433844.8065913,9.146627009605773,0.0,0.0,,30.394454546881988,-5.9514428842373235
GRC,1995-01-01,54.45682,238.204,,,846997000.0,1584057000.0,16522352125.27171,16964482190.78171,98.0625305175781,93.978759765625,104.345405578613,103.93758392334,2026-08,3.9974080940607792,10.133664084670269,-0.4622877429266037,10.133664084670269,-4.946386932693514,1.6063346298043202,4.647706603599551,-0.14666690922560122,0.0,-0.14666690922560122,23.554387712511176,1746263917.0,9.714729844458963,0.0,0.0,,30.876188315672692,14.510836964640106
GRC,1995-02-01,54.32786,235.91353,,,871902000.0,1710567000.0,16187675322.90146,16634955288.40146,98.0736999511719,94.0735549926758,104.252136230469,103.883392333984,2026-08,3.9950371708681023,9.521894164641376,-0.23709231926769547,9.521894164641376,-6.090833209289936,1.6020609100189998,4.6468123518883315,-0.2741593233241524,0.0,-0.2741593233241524,23.5347720586105,1744169667.0,9.537463930910949,0.0,0.0,,18.32303285689143,-1.4584743469388428
GRC,1995-03-01,55.61391,228.75433,,,832004000.0,2111711000.0,16104707261.3101,16576220626.8001,98.0791854858398,94.0328140258789,104.303131103516,103.951309204102,2026-08,4.018433349822891,9.420532953019567,2.3396178954788294,9.420532953019567,-7.65594040359332,1.7486719347160404,4.647301381724069,-0.279999582510726,0.0,-0.279999582510726,23.53123501294939,1767968000.3333333,9.3758600968314,0.0,0.0,,19.83296990018033,14.52989982487729
GRC,1995-04-01,56.20292,224.91888,,,799663000.0,2069276000.0,15847947287.69968,16341374537.69968,98.2058029174805,94.2260665893555,104.223587036133,103.95174407959,2026-08,4.028968712845286,8.981373103192869,1.0535363022395217,8.981373103192869,-10.228325131515348,1.7025291562742362,4.646538466813684,-0.11633841873246453,0.0,-0.11633841873246453,23.516966043874543,1801024417.0,9.07337756415308,0.0,0.0,,18.720275165909328,21.282008354988236
GRC,1995-05-01,56.73198,228.27,,,866177000.0,2334218000.0,16840243851.5871,17315131717.0571,98.1745681762695,94.1437683105469,104.281517028809,104.010978698731,2026-08,4.038338072897575,9.213917342905553,0.9369360052288833,9.213917342905553,-7.252745362956503,1.8132504303750507,4.647094136608209,0.10592812291969622,0.10592812291969622,0.0,23.574846621878827,1854231000.0,9.33817400154409,0.0,0.0,,22.650600182592484,31.955829501123745
GRC,1995-06-01,57.03938,226.20549,,,912608000.0,2219269000.0,16452028099.1204,16936685814.5704,98.0764694213867,93.9239807128906,104.421096801758,104.082832336426,2026-08,4.043741906481749,9.058847410352033,0.54038335841744,9.058847410352033,-8.084649684203526,1.8071306740654132,4.648431731678995,0.3534999588048038,0.3534999588048038,0.0,23.55274786444247,1887470166.6666667,8.973220405640177,0.0,0.0,,16.158964067696502,19.812215455020166
GRC,1995-07-01,56.14019,225.45525,,,864228000.0,2087858000.0,16345856145.51103,16817730430.06103,97.9871520996094,93.6724472045898,104.606163024902,104.197196960449,2026-08,4.027851955324162,8.165305585564298,-1.5889951157586957,8.165305585564298,-5.114021681946301,1.6065744249682112,4.650202469827253,0.5837540308318623,0.5837540308318623,0.0,23.545699549572518,1936854666.6666667,8.683011027876654,0.0,0.0,,28.30674137477942,33.384925581735914
GRC,1995-08-01,56.21686,232.04161,,,789199000.0,1819879000.0,16112627685.74072,16581129320.30072,97.9798126220703,93.7481460571289,104.513854980469,104.122978210449,2026-08,4.029216711908643,8.008502979918886,0.1364756584480986,8.008502979918886,-2.1144444760167858,1.8702423127389403,4.649319646161603,0.3637279265532811,0.3637279265532811,0.0,23.53153109774171,1968875083.3333333,8.421625861722337,1.0,0.0,,48.80249223888811,23.716345187393628
GRC,1995-09-01,57.54543,235.89998,,,989265000.0,2371437000.0,16004905577.89929,16479577577.89929,97.9866790771484,93.7604217529297,104.507507324219,104.130149841309,2026-08,4.0525747228054305,7.723237663819571,2.3358010896787462,7.723237663819571,-0.08562251833748036,1.9405540822053877,4.649258909247615,0.20135592061851781,0.20135592061851781,0.0,23.5253877286902,2028260916.6666667,8.124979110174126,1.0,0.0,,53.15438950759628,35.73974312185371
GRC,1995-10-01,57.979,232.56342,,,882266011.2765583,2631000364.490683,15906662902.78226,16376649218.19226,97.9200897216797,93.6135635375977,104.600334167481,104.195152282715,2026-08,4.060080876018108,7.549054176078451,0.7506153212677447,7.549054176078451,-0.2260481800278491,1.949357843903877,4.650146746343511,0.240892238889856,0.240892238889856,0.0,23.519122329011044,2080965863.707557,7.869734676480839,0.0,0.0,,-3.9797457528397473,27.494672624974115
GRC,1995-11-01,58.20623,233.79634,,,958715839.0,2620712774.0,15182778000.53501,15670665965.93501,97.9656982421875,93.759147644043,104.486541748047,104.122535705566,2026-08,4.063992393682059,7.5494391143973605,0.39115176639512583,7.5494391143973605,-1.4075713994877503,1.8827848679496824,4.649058276011067,0.1667074589012607,0.1667074589012607,0.0,23.475056391832773,2136649344.8742237,7.334224496653419,0.0,0.0,,6.485688545522095,29.43300954001913
GRC,1995-12-01,59.04269,237.93,,,1348065370.0,2388815117.0,15651716180.38791,16118557930.38791,98.0514831542969,93.9956893920898,104.314880371094,104.034950256348,2026-08,4.078260741584909,7.622977009486398,1.4268347902850032,7.622977009486398,-2.0438054731470423,1.8134783411659505,4.647414020776732,-0.09547279860289137,0.0,-0.09547279860289137,23.50323711161059,2162400021.29089,7.454013027971392,0.0,0.0,,19.063257719169613,13.852237511817478
GRC,1996-01-01,59.01272,240.496,,,950200000.0,2170500000.0,17175548535.31886,17707457050.70886,98.0195465087891,93.9312438964844,104.35245513916,104.077621459961,2026-08,4.07775301388918,8.034491982840075,-0.050772769572926535,8.034491982840075,0.9576007999413605,1.7549453049170474,4.647774161173217,0.006755757366594395,0.006755757366594395,0.0,23.597251690103235,2211270271.29089,8.007821242209186,0.0,0.0,,11.497533601967191,31.496827816423334
GRC,1996-02-01,58.92001,242.40726,,,1038100000.0,2418400000.0,17384532524.28468,17899509758.90468,98.0370483398438,93.9158401489258,104.388206481934,104.136390686035,2026-08,4.076180761316071,8.114359044796915,-0.15722525731085568,8.114359044796915,2.715386466143599,1.732920893307493,4.648116704335109,0.13043524467777345,0.13043524467777345,0.0,23.60803916164738,2270256354.6242237,7.884356197239863,0.0,0.0,,17.447036592702503,34.62812699813256
GRC,1996-03-01,60.53089,241.58125,,,1042900000.0,2380900000.0,16092877850.26996,16593337934.89996,98.1652297973633,94.2113494873047,104.196838378906,104.028091430664,2026-08,4.103153813248334,8.47204634254437,2.697305193226285,8.47204634254437,5.455722249491046,1.4073512623417415,4.646281787005834,-0.1019594718234984,0.0,-0.1019594718234984,23.532267122531888,2292688771.29089,7.237501287868715,0.0,0.0,,22.592332462521014,11.998004810296692
GRC,1996-04-01,61.14638,241.79927,,,1027200000.0,2546800000.0,16022374454.09053,16505446319.46053,98.275276184082,94.4736328125,104.024040222168,103.916023254395,2026-08,4.113270661689128,8.430194884384257,1.011684844079408,8.430194884384257,7.236811528882914,1.2450698238069744,4.644622028411329,-0.1916438402354892,0.0,-0.1916438402354892,23.526956243355844,2332482437.957557,7.076343234512649,0.0,0.0,,25.040154401847303,20.76388815173189
GRC,1996-05-01,61.66219,243.199,,,1023200000.0,2700500000.0,12810636464.79913,13291201630.15913,98.1723937988281,94.2664108276367,104.143562316895,103.940216064453,2026-08,4.121670939180506,8.333286628293113,0.8400277491377395,8.333286628293113,6.335089938491212,1.2142321380102294,4.64577035414889,-0.13237824593188563,0.0,-0.13237824593188563,23.31036812169858,2363005937.957557,5.624700901787517,1.0,0.0,,16.66009745958128,14.57600096629541
GRC,1996-06-01,61.82252,241.527,,,903300000.0,2179700000.0,12955068107.21714,13405816107.21714,98.074333190918,94.1042709350586,104.218795776367,104.008827209473,2026-08,4.124267699380117,8.052579289836803,0.2596760199611303,8.052579289836803,6.553743414104574,1.1921565699685444,4.646492494783407,-0.1939236895587726,0.0,-0.1939236895587726,23.318954487588123,2359708521.29089,5.681132218772267,1.0,0.0,,-1.0251710461691488,-1.7990609728251172
GRC,1996-07-01,60.74418,237.74739,,,1160700000.0,2497800000.0,14356183981.3466,14820046846.6866,98.0733413696289,94.2339324951172,104.074340820313,103.917388916016,2026-08,4.106671275162173,7.881931983801049,-1.7596424217944495,7.881931983801049,5.308703209148646,1.3225919480544543,4.645105459362331,-0.5097010464921503,0.0,-0.5097010464921503,23.419246617854334,2393870354.6242237,6.190831018922479,1.0,0.0,,29.494192749418247,17.927168440191465
GRC,1996-08-01,60.69888,236.834,,,778200000.0,1786700000.0,16373180341.17892,16831987075.63892,98.1116943359375,94.3728103637695,103.961845397949,103.832176208496,2026-08,4.105925246494894,7.670853458625082,-0.07460286672786864,7.670853458625082,2.044276475147644,1.091231698830835,4.6440239606541125,-0.5295685507490155,0.0,-0.5295685507490155,23.54654690565677,2391105437.957557,7.039416501020769,0.0,0.0,,-1.4034946491275235,-1.8399672405109868
GRC,1996-09-01,62.12016,239.37621,,,939100000.0,2332100000.0,16733296227.97396,17174289227.97396,98.2093048095703,94.5781555175781,103.839332580566,103.808898925781,2026-08,4.129070573937182,7.649585113175128,2.314532744228792,7.649585113175128,1.4628513120483078,1.0308406486622508,4.642844825552285,-0.6414083695329253,0.0,-0.6414083695329253,23.566679290092157,2387827354.6242237,7.192433403828187,0.0,0.0,,-5.204027334228556,-1.672695130222479
GRC,1996-10-01,62.61018,239.91592,,,978300000.0,2815500000.0,18999756217.55926,19472482717.55926,98.276741027832,94.7750930786133,103.694709777832,103.752494812012,2026-08,4.136927884693192,7.684700867508365,0.7857310756009817,7.684700867508365,3.1125566602756116,0.9086197197877753,4.641451099255616,-0.869564708789472,0.0,-0.869564708789472,23.692268163227325,2403202324.25,8.102722988018208,0.0,0.0,,10.332276084195513,6.777572511745333
GRC,1996-11-01,62.57045,238.32571,,,1082700000.0,2447000000.0,20153632290.07909,20573896290.07909,98.2859039306641,94.7192230224609,103.76554107666,103.795303344727,2026-08,4.136293121929432,7.230072824737288,-0.0634762763759511,7.230072824737288,1.9187872990386268,0.9412129542079892,4.642133941402856,-0.6924334608210181,0.0,-0.6924334608210181,23.74728893881816,2388726259.75,8.612915023688114,0.0,0.0,,12.161847903940526,-6.858354745830653
GRC,1996-12-01,63.34696,245.3295,,,1025100000.0,2468900000.0,18334572162.33938,18782300412.33938,98.3682174682617,94.9028244018555,103.651542663574,103.758613586426,2026-08,4.1486269182439734,7.0366176659064195,1.2333796314541345,7.0366176659064195,3.062569217535671,1.1515740134544352,4.641034722162966,-0.6379298613765627,0.0,-0.6379298613765627,23.65618079589474,2395400000.0,7.840987063680128,1.0,0.0,,-27.388033657237898,3.297523125043611
GRC,1997-01-01,63.00331,251.54901,,,903611781.0395693,2081943772.105795,20402268883.47761,20767508383.47761,98.3944396972656,94.9218368530273,103.658409118652,103.742073059082,2026-08,4.143187264693911,6.543425080473142,-0.543965355006204,6.543425080473142,4.493438393942828,1.3074449665342536,4.641100965534512,-0.6673195638705387,0.0,-0.6673195638705387,23.75665550535998,2388020314.3421493,8.696537570786385,1.0,0.0,,-5.027266635156735,-4.1655592602911184
GRC,1997-02-01,62.78096,262.453,,,948989332.095324,2120075589.497158,19598638381.11607,20009580415.81607,98.1742401123047,94.5047302246094,103.882904052734,103.746803283691,2026-08,4.139651842791,6.347108147492886,-0.3535421902911118,6.347108147492886,7.9452814139990835,1.7216666538897734,4.64326434224451,-0.4852362090598916,0.0,-0.4852362090598916,23.719477016597374,2363159946.800246,8.46729839125335,1.0,0.0,,-8.97498408586479,-13.16544210116426
GRC,1997-03-01,64.16251,266.86157,,,945497444.031816,2319397532.683897,19283460068.59546,19658215203.30546,98.1101531982422,94.3824844360352,103.949562072754,103.716316223145,2026-08,4.161419083740686,5.826527049235164,2.176724094968563,5.826527049235164,9.95242040984845,1.7127939070424951,4.6439058014308285,-0.23759855750054015,0.0,-0.23759855750054015,23.701761164396146,2358034741.190571,8.336694476935499,0.0,0.0,,-9.804938833023158,-2.6171099696252753
GRC,1997-04-01,64.7299,270.15097,,,937497246.0805413,2236564050.68772,18359883792.83317,18706804258.13317,97.9521865844727,94.1136093139648,104.07869720459,103.716690063477,2026-08,4.170223227677498,5.695256598836984,0.8804143936812281,5.695256598836984,11.08730317292963,1.6995506681838703,4.6451473168756205,0.05252884642912292,0.05252884642912292,0.0,23.652153158695768,2332181745.4145474,8.021160569888613,0.0,0.0,,-9.137811260953299,-12.989688687490286
GRC,1997-05-01,65.00105,271.47903,,,946769286.5622116,2235262513.940063,16255391659.11618,16621023693.81618,98.0912246704102,94.4319381713867,103.875091552734,103.642776489258,2026-08,4.174403423611319,5.273248443081346,0.4180195933821018,5.273248443081346,11.000486058050107,1.7013446693125218,4.643189134549318,-0.25812195995724707,0.0,-0.25812195995724707,23.533934218569303,2293411954.9095526,7.247290944932603,0.0,0.0,,-7.763481235437553,-18.907826398108796
GRC,1997-06-01,65.24502,273.679,,,942747825.3137188,2335770989.680047,16219774877.87848,16547297893.16848,97.9040298461914,94.1190948486328,104.021476745606,103.663932800293,2026-08,4.178149721451063,5.388202207094572,0.3746297839743562,5.388202207094572,12.497461867473625,1.6260511859750348,4.64459738499099,-0.18951097924171378,0.0,-0.18951097924171378,23.529488656144643,2306417870.7162232,7.174457891288349,0.0,0.0,,4.274410523242622,6.915477226817757
GRC,1997-07-01,64.03146,280.9761,,,911529187.5025055,2256994008.431209,14423708722.72408,14722795957.44408,97.9476852416992,94.1817932128906,103.998573303223,103.694961547852,2026-08,4.159374525082404,5.270324992023134,-1.8775196368658875,5.270324992023134,16.706088888845816,1.4547295659436843,4.644377180809037,-0.07282785532947145,0.0,-0.07282785532947145,23.412662874971446,2286350704.752157,6.439430279371793,0.0,0.0,,-24.165493537247684,-10.137650127549236
GRC,1997-08-01,64.08513,288.88998,,,829836377.6814519,1883327984.092338,14015376721.5824,14311217306.3124,97.991325378418,94.2375564575195,103.983337402344,103.701835632324,2026-08,4.160212355735554,5.428710924066049,0.0837830653150462,5.428710924066049,19.868644980514283,1.3884769080443757,4.644230669020058,0.02067083659458291,0.02067083659458291,0.0,23.384309493725052,2294403036.759852,6.23744698600236,0.0,0.0,,6.424498548291524,5.2670073224266645
GRC,1997-09-01,65.17601,282.1759,,,899409251.0434785,2415602759.811374,12704062816.95102,13023146151.68102,97.9816055297852,94.2164001464844,103.996368408203,103.743202209473,2026-08,4.177091456439039,4.802088250185754,1.6879100703484973,4.802088250185754,16.449422059423746,1.8076746430293418,4.644355979379791,0.15111538275052183,0.15111538275052183,0.0,23.28999408445067,2301361600.0774665,5.6588873957237515,0.0,0.0,,-4.318380973246505,3.517969673063348
GRC,1997-10-01,65.54823,276.87045,,,974491587.8721308,2496593169.064978,11775248093.23382,12022740258.50382,98.0857620239258,94.4435958862305,103.856475830078,103.711883544922,2026-08,4.182786207556811,4.585832286361935,0.5694751117771624,4.585832286361935,14.326117862819299,2.021297647946662,4.643009905913628,0.15588066580116688,0.15588066580116688,0.0,23.210065714988264,2274786030.8328815,5.285218080094268,0.0,0.0,,-0.39004848032782036,-12.021279557656328
GRC,1997-11-01,65.78802,271.994,,,944325943.775266,2322510757.37716,13122952399.35667,13318902399.35667,98.0270233154297,94.3086318969727,103.942817687988,103.743591308594,2026-08,4.1864377548857865,5.014463295635441,0.3651547328975546,5.014463295635441,13.214173972882026,2.1364666439278692,4.643840918006278,0.17069766034216727,0.17069766034216727,0.0,23.312450096212686,2264411927.280978,5.881837239459127,0.0,0.0,,-13.674181434362254,-5.221396095607744
GRC,1997-12-01,66.33381,279.61523,,,945119574.1915622,2342308104.264727,13279318214.34739,13652307050.78739,97.8347549438477,93.8778762817383,104.214958190918,103.854026794434,2026-08,4.1946997219602125,4.607280371623901,0.8261967074425947,4.607280371623901,13.081227460987588,2.126633154303231,4.6464556717125145,0.5420949549548304,0.5420949549548304,0.0,23.3371743590057,2253862602.636372,6.057293392604372,0.0,0.0,,-8.12339947642613,-5.263589474426311
GRC,1998-01-01,65.77338,286.992,,,763443597.8027683,2118281602.468615,13849547708.51412,14272785344.67412,97.6359710693359,93.4120788574219,104.521812438965,103.974601745606,2026-08,4.186215197204575,4.3027932510663724,-0.8484524755637324,4.3027932510663724,13.181649947636043,2.1328893164015366,4.649395781096832,0.8294815562320146,0.8294815562320146,0.0,23.3816204382232,2256890755.1666074,6.324092254797898,0.0,0.0,,-16.856057368315547,1.730323197069339
GRC,1998-02-01,65.4604,286.80698,,,770199860.4144157,2381370458.433278,15022598922.24269,15418894686.07269,97.5155410766602,93.1848678588867,104.647415161133,103.986068725586,2026-08,4.181445379656259,4.179353686525911,-0.47698175483157357,4.179353686525911,8.873742756505454,1.9058919570758954,4.650596748741124,0.7332406496614041,0.7332406496614041,0.0,23.45885952197239,2278665327.577951,6.766634178114172,0.0,0.0,,-20.874751719266627,11.622440136066459
GRC,1998-03-01,67.09777,306.3645,,,845882267.4924845,2449281943.392108,20354161317.42382,20763679317.42382,97.4438323974609,92.9709930419922,104.81103515625,104.046661376953,2026-08,4.20615080944624,4.473172570555395,2.470542978998047,4.473172570555395,13.804551000353804,2.5473431872766015,4.652159063636033,0.8253262205204059,0.8253262205204059,0.0,23.756471110630304,2289489028.470301,9.069132482935226,0.0,0.0,,-11.133099859534923,5.448742950281371
GRC,1998-04-01,68.18726,316.853,,,924420433.0722336,2454518132.817643,18250061803.44205,18694563739.61205,97.4877624511719,93.1243057250977,104.685646057129,103.965713500977,2026-08,4.222257743880404,5.203451620290611,1.6106934434164444,5.203451620290611,15.945699304587801,2.626801258946381,4.650962012557538,0.5814695681917392,0.5814695681917392,0.0,23.65149860943121,2307651868.647795,8.10111958116387,0.0,0.0,,-1.404683802458706,9.298967978388362
GRC,1998-05-01,68.44028,306.931,,,840632475.959618,2345332228.916369,18950299987.98172,19333044824.16172,97.5206527709961,93.2042770385742,104.631118774414,103.936866760254,2026-08,4.225961540190376,5.155811657905662,0.370379630997153,5.155811657905662,12.2738067803569,2.929742313619936,4.650441010009153,0.7251875459835411,0.7251875459835411,0.0,23.685081635825185,2316824344.8958206,8.344631247834656,0.0,0.0,,-11.89008818247359,4.8068390237585135
GRC,1998-06-01,68.63476,304.13333,,,953713965.0200204,2458088578.855927,19329165040.58545,19721774704.39545,97.3924942016602,92.8744201660156,104.864738464356,104.071647644043,2026-08,4.228799111939296,5.06493904882328,0.2837571748919743,5.06493904882328,10.551030402171158,2.9830001387103287,4.652671314606691,0.8073929615700415,0.8073929615700415,0.0,23.704989177223478,2327017477.3271437,8.475129601109938,0.0,0.0,,1.1564970079913195,5.1042022537373555
GRC,1998-07-01,67.29922,299.42911,,,952066124.9020312,2548889190.087893,19354663466.58796,19720211652.77796,97.382438659668,92.8159103393555,104.92000579834,104.14395904541,2026-08,4.209148646687531,4.977412160512706,-1.9650465251764615,4.977412160512706,6.360808271240437,3.0044276712457285,4.653198210263064,0.8821029454026963,0.8821029454026963,0.0,23.704909918962795,2351342075.798534,8.386789763918474,0.0,0.0,,4.351087630780981,12.162380936239003
GRC,1998-08-01,67.30828,300.9938,,,775223449.0556896,2175046475.165688,16729121114.74107,17038829078.54107,97.3207397460938,92.6750869750977,105.01286315918,104.201362609863,2026-08,4.20928326028653,4.907090455097585,0.013461359899924474,4.907090455097585,4.104374294079172,2.920409164064651,4.654082848932147,0.985217991208831,0.985217991208831,0.0,23.558760639938466,2375651950.054647,7.172274995143598,0.0,0.0,,-6.8077236874458436,14.400961602337503
GRC,1998-09-01,68.58109,293.0491,,,909351267.4938976,2498415940.999487,17639958148.05622,18023889034.26622,97.4833755493164,93.0003509521484,104.820472717285,104.160484313965,2026-08,4.228016840755071,5.092538431603177,1.87335804685409,5.092538431603177,3.7809536422794388,2.9488807828738945,4.652249103164318,0.7893123784527667,0.7893123784527667,0.0,23.614963883503155,2382553048.4869895,7.5649476286423365,0.0,0.0,,1.0993292339996685,3.3708061503535447
GRC,1998-10-01,68.61873,281.73764,,,1019761507.123037,2515457133.098593,18221067929.48676,18599286193.27676,97.4352722167969,92.8582611083984,104.929061889648,104.194869995117,2026-08,4.228565529535338,4.577932197852697,0.0548688780266815,4.577932197852697,1.7426576023928497,3.140432903325802,4.65328452078532,1.0274614871692123,1.0274614871692123,0.0,23.64638904022361,2384125045.4897904,7.801304813462817,0.0,0.0,,4.540817573281686,0.7527479562355666
GRC,1998-11-01,68.56435,282.69427,,,935426949.0806996,2403794904.611495,17506885574.79046,17893989011.01046,97.2729110717773,92.4432678222656,105.224479675293,104.324890136719,2026-08,4.227772720351459,4.133496546567272,-0.07928091838786955,4.133496546567272,3.8585988428738283,3.0815451457805954,4.656095969767174,1.2255051760895697,1.2255051760895697,0.0,23.607730683955747,2390898724.4259853,7.484210363325409,0.0,0.0,,-0.9468330875474607,3.4399875307531858
GRC,1998-12-01,68.90034,280.36453,,,1047220264.076817,2394432381.293085,18143671364.30518,18501070728.07518,97.0571823120117,91.9238204956055,105.584403991699,104.49732208252,2026-08,4.232661112695391,3.796139073517857,0.4888392343931791,3.796139073517857,0.26761697501358483,2.9960286161850287,4.65951067089245,1.3054999179935578,1.3054999179935578,0.0,23.641094444549122,2395242414.1783485,7.724091147752029,0.0,0.0,,10.258311210607829,2.200938865487956
